http://www.wikidata.org/entity/Q188697,Alphonse de Lamartine,100,politician_poet_diplomat_writer_historian_autobiographer_foreign minister_prosaist
http://www.wikidata.org/entity/Q188969,B.B. King,95,guitarist_singer_singer-songwriter_composer_pianist_record producer
http://www.wikidata.org/entity/Q189080,Lou Reed,75,singer_singer-songwriter_guitarist_photographer_composer_songwriter_poet_actor_record producer_musician_film director
http://www.wikidata.org/entity/Q189081,Howard Hughes,73,film producer_film director_aircraft pilot_aerospace engineer_entrepreneur_inventor
http://www.wikidata.org/entity/Q189119,E.M. Forster,80,writer_novelist_screenwriter_literary critic_biographer_science fiction writer_librettist_essayist
http://www.wikidata.org/entity/Q189169,Conan de Barbaar,49,adventurer_thief_mercenary_pirate_military leader_swordfighter
http://www.wikidata.org/entity/Q189226,Amanda Seyfried,75,actor_singer_television actor_film actor_singer-songwriter_model_composer_voice actor
http://www.wikidata.org/entity/Q189489,Zendaya,86,singer_dancer_model_television actor_film actor_voice actor_actor_fashion model
http://www.wikidata.org/entity/Q189599,Keith Richards,81,record producer_singer-songwriter_guitarist_composer_autobiographer_writer_actor_recording artist
http://www.wikidata.org/entity/Q189665,Ivan Goncharov,82,writer_linguist_novelist_translator_essayist_literary critic_prosaist_opinion journalist_theatre critic
http://www.wikidata.org/entity/Q189732,Leonid Kravtsjoek,77,politician_economist
http://www.wikidata.org/entity/Q189758,Marvin Gaye,75,singer_composer_record producer_singer-songwriter_pianist_musician_songwriter
http://www.wikidata.org/entity/Q189797,Vigdís Finnbogadóttir,70,politician
http://www.wikidata.org/entity/Q189869,Benito Pérez Galdós,71,writer_playwright_politician_novelist_journalist_poet
http://www.wikidata.org/entity/Q190076,Joe Cocker,85,singer_actor_songwriter_pianist_recording artist_whitesmith
http://www.wikidata.org/entity/Q19008,Arthur James Balfour,87,politician_writer_philosopher
http://www.wikidata.org/entity/Q190152,Larry Bird,74,basketball player_basketball coach_coach
http://www.wikidata.org/entity/Q190220,Philip Pullman,73,writer_novelist_university teacher_playwright_librarian_children's writer_executive producer_audiobook narrator
http://www.wikidata.org/entity/Q190388,Johannes van het Kruis,80,writer_poet_Catholic priest
http://www.wikidata.org/entity/Q190529,Nicolas Bourbaki,48,
http://www.wikidata.org/entity/Q190628,Barbara Bush,70,politician
http://www.wikidata.org/entity/Q1907,Hugo Lloris,79,association football player
http://www.wikidata.org/entity/Q19095,Hawkeye,40,archer
http://www.wikidata.org/entity/Q191050,Ambrose Bierce,93,writer_journalist_aphorist_poet_science fiction writer
http://www.wikidata.org/entity/Q1911,Olivier Giroud,84,association football player
http://www.wikidata.org/entity/Q191104,Sean Bean,70,actor_television actor_film actor_voice actor_stage actor
http://www.wikidata.org/entity/Q1912,Karim Benzema,101,association football player
http://www.wikidata.org/entity/Q191375,Mujibur Rahman,87,politician
http://www.wikidata.org/entity/Q191480,Ivan Krylov,87,linguist_poet_writer_journalist_fabulist_dramaturge_publisher_translator_children's writer
http://www.wikidata.org/entity/Q19155,Henry Fonda,92,television actor_film actor_naval officer_beekeeper_screenwriter_stage actor_television producer_actor_film producer
http://www.wikidata.org/entity/Q191598,Nikolaj Karamzin,79,linguist_poet_historian_writer_translator_critic_journalist_prosaist_opinion journalist
http://www.wikidata.org/entity/Q191719,Zooey Deschanel,70,actor_singer-songwriter_musician_voice actor_singer_composer_television actor_film actor_banjoist_recording artist
http://www.wikidata.org/entity/Q1918,Franck Ribéry,86,association football player
http://www.wikidata.org/entity/Q19185,George Bernard Shaw,175,playwright_music critic_politician_linguist_screenwriter_journalist_biographer_photographer_writer_essayist_prosaist
http://www.wikidata.org/entity/Q191974,Raymond Poincaré,71,politician_lawyer_journalist
http://www.wikidata.org/entity/Q19198,Chester Bennington,92,songwriter_rock singer_film actor_rock musician
http://www.wikidata.org/entity/Q192,David Cameron,144,politician_international forum participant
http://www.wikidata.org/entity/Q192062,Bartolomé Murillo,77,painter
http://www.wikidata.org/entity/Q192069,Enid Blyton,78,writer_novelist_poet_school teacher_children's writer_screenwriter_dancer_teacher
http://www.wikidata.org/entity/Q192111,Yun Chi-ho,83,politician_philosopher_journalist_teacher_autobiographer_official_diplomat_interpreter_political activist
http://www.wikidata.org/entity/Q192207,Aurobindo,90,poet_translator_philosopher_essayist_writer_literary critic_professor_politician_civil servant_revolutionary_yogi_linguist
http://www.wikidata.org/entity/Q192278,Pancho Villa,72,politician_partisan
http://www.wikidata.org/entity/Q192348,Benedetto Croce,77,philosopher_politician_art historian_writer_literary critic_historian
http://www.wikidata.org/entity/Q192358,Hermes Trismegistus,59,philosopher_astrologer
http://www.wikidata.org/entity/Q192671,Arturo Vidal,72,association football player
http://www.wikidata.org/entity/Q192868,Nadir Sjah Afshar,73,politician
http://www.wikidata.org/entity/Q193105,James Woods,73,actor_poker player
http://www.wikidata.org/entity/Q193116,Khaled Hosseini,80,physician_novelist_physician writer_medical writer_writer
http://www.wikidata.org/entity/Q193236,Gabriele d'Annunzio,99,playwright_politician_military personnel_poet_journalist_writer_essayist_screenwriter_aircraft pilot_librettist
http://www.wikidata.org/entity/Q1932603,Miguel Díaz-Canel,74,engineer_lecturer_politician
http://www.wikidata.org/entity/Q193357,Daphne du Maurier,70,novelist_writer_screenwriter_playwright_biographer_science fiction writer
http://www.wikidata.org/entity/Q193426,Nancy Reagan,98,television actor_film actor_autobiographer_politician_stage actor_lawyer_businessperson_actor
http://www.wikidata.org/entity/Q193531,Miss Marple,48,detective_amateur
http://www.wikidata.org/entity/Q193660,Ramon Llull,70,philosopher_writer_theologian_missionary_astrologer_poet_cleric
http://www.wikidata.org/entity/Q193706,David Luiz,71,association football player
http://www.wikidata.org/entity/Q193803,Roger Penrose,83,mathematician_physicist_writer_philosopher_university teacher_psychologist_astronomer_astrophysicist
http://www.wikidata.org/entity/Q193815,Ryan Gosling,81,television actor_film actor_actor_restaurateur_film producer_film director_screenwriter_singer_composer
http://www.wikidata.org/entity/Q194280,Hugh Hefner,77,editor_journalist_writer_publisher_nightclub owner_entrepreneur_actor_film producer_activist_socialite_political activist_philanthropist
http://www.wikidata.org/entity/Q194291,Sirimavo Bandaranaike,76,politician_diplomat
http://www.wikidata.org/entity/Q194419,Richard Branson,79,entrepreneur_businessperson_aircraft pilot_writer_autobiographer_balloonist_investor_television producer_film producer_high school teacher_international forum participant
http://www.wikidata.org/entity/Q19526,Maya Angelou,130,politician_comedian_dancer_film producer_television producer_playwright_film director_professor_screenwriter_writer_essayist_songwriter_autobiographer_singer_television actor_stage actor_journalist_novelist_human rights activist
http://www.wikidata.org/entity/Q19581,Rafael Correa,168,economist_politician
http://www.wikidata.org/entity/Q19673,Al Gore,126,politician_financier_businessperson_journalist_climate activist_environmentalist_writer_international forum participant_orator_blogger
http://www.wikidata.org/entity/Q1973947,Shantanu,33,
http://www.wikidata.org/entity/Q197736,Rajendra Prasad,74,lawyer_politician
http://www.wikidata.org/entity/Q1978163,Nikolay Ivanovitsj Noskov,77,singer_composer_multi-instrumentalist_guitarist_keyboardist_drummer_rock musician_trumpeter_writer
http://www.wikidata.org/entity/Q19810,Victoria Beckham,88,singer_actor_fashion designer_blogger_entrepreneur_singer-songwriter_model
http://www.wikidata.org/entity/Q19825,Cecil Rhodes,90,entrepreneur_politician_economist_explorer_colonizer_philanthropist
http://www.wikidata.org/entity/Q19837,Steve Jobs,213,entrepreneur_inventor_engineer_designer_computer scientist_executive producer_film producer_financier
http://www.wikidata.org/entity/Q19848,Lady Gaga,184,singer_songwriter_dancer_businessperson_musician_film actor_singer-songwriter_television actor_voice actor
http://www.wikidata.org/entity/Q19878,Moammar al-Qadhafi,171,politician_writer_military officer
http://www.wikidata.org/entity/Q199369,Naomi Campbell,78,model_actor_singer_film actor_philanthropist
http://www.wikidata.org/entity/Q199588,Carlo Collodi,79,writer_novelist_children's writer_journalist
http://www.wikidata.org/entity/Q1996763,Dr. Eggman,34,roboticist
http://www.wikidata.org/entity/Q199796,Popeye,66,sailor
http://www.wikidata.org/entity/Q199943,Adriano Celentano,79,singer-songwriter_actor_comedian_film director_screenwriter_television presenter_composer_guitarist_film editor_singer_film score composer_film actor_director_presenter_manufacturer_recording artist_film producer_public figure
http://www.wikidata.org/entity/Q200015,Vladimir Zjirinovski,73,politician_lawyer_military personnel
http://www.wikidata.org/entity/Q200029,Achmed Sjah Massoud,73,politician_military leader
http://www.wikidata.org/entity/Q2001,Stanley Kubrick,140,film director_cinematographer_photographer_film producer_screenwriter_film editor_camera operator_executive producer_chess player_scenographer_director_producer
http://www.wikidata.org/entity/Q20055561,Rishi Sunak,118,politician_financial analyst_statesperson
http://www.wikidata.org/entity/Q200881,Kassym-Jomart Tokayev,78,politician_diplomat
http://www.wikidata.org/entity/Q2009573,James Bond,38,00 Agent_spy
http://www.wikidata.org/entity/Q20110,Francesco Totti,119,association football player
http://www.wikidata.org/entity/Q201221,Alexander Herzen,78,philosopher_writer_journalist_autobiographer_literary critic_prosaist_opinion journalist_pedagogue_politician_teacher_revolutionary
http://www.wikidata.org/entity/Q201315,Francisco de Quevedo,80,writer_poet
http://www.wikidata.org/entity/Q20150,PSY,94,singer_songwriter_rapper_choreographer_record producer_film actor_television producer
http://www.wikidata.org/entity/Q201795,Ben Bernanke,70,economist_politician_professor_banker_teacher
http://www.wikidata.org/entity/Q202054,Keisuke Honda,74,association football player
http://www.wikidata.org/entity/Q202155,Thomas Sankara,84,politician_military officer_statesperson_soldier
http://www.wikidata.org/entity/Q2022,Cesare Pavese,74,linguist_writer_translator_literary editor_screenwriter_literary critic_journalist_biographer_poet
http://www.wikidata.org/entity/Q202857,Jack Sparrow,67,ship captain_crew member_smuggler_helmsman_chief mate_mutineer_castaway_swordfighter_pirate_sailor
http://www.wikidata.org/entity/Q202878,Mae West,99,playwright_television actor_film actor_screenwriter_singer_writer_stage actor_comedian_autobiographer_actor
http://www.wikidata.org/entity/Q202943,Brahmagupta,108,mathematician_astronomer
http://www.wikidata.org/entity/Q203240,Haruno Sakura,43,fictional ninja_physician
http://www.wikidata.org/entity/Q203715,Gustavo Adolfo Bécquer,74,poet_short story writer_playwright_writer_narrator
http://www.wikidata.org/entity/Q2038,François Mitterrand,129,politician_lawyer_journalist
http://www.wikidata.org/entity/Q2039,Titus Livius,128,historian_writer_poet
http://www.wikidata.org/entity/Q204487,Zine El Abidine Ben Ali,77,politician_diplomat
http://www.wikidata.org/entity/Q205162,Isaiah Berlin,73,philosopher_historian_university teacher_diplomat_historian of ideas
http://www.wikidata.org/entity/Q2054,Lucius Annaeus Seneca,151,playwright_poet_philosopher_aphorist_statesperson_politician_writer
http://www.wikidata.org/entity/Q206,Stephen Harper,104,politician_economist_pianist
http://www.wikidata.org/entity/Q206384,Joseph Addison,79,politician_writer_playwright_poet_journalist_editor_librettist_correspondent_essayist
http://www.wikidata.org/entity/Q206471,Borut Pahor,79,politician_political scientist
http://www.wikidata.org/entity/Q2069,Juan Manuel Fangio,72,entrepreneur_Formula One driver_racing automobile driver
http://www.wikidata.org/entity/Q206922,Andy Serkis,78,television actor_film actor_film director_writer_actor_voice actor_stage actor_manufacturer_director_producer
http://www.wikidata.org/entity/Q206972,Olympe de Gouges,72,playwright_journalist_philosopher_writer_politician_author
http://www.wikidata.org/entity/Q207,George W. Bush,269,politician_motivational speaker_autobiographer_painter_rugby union player_military officer_statesperson_businessperson_financier
http://www.wikidata.org/entity/Q207036,Alan Alexander Milne,71,writer_poet_novelist_children's writer_screenwriter_military officer_prosaist_playwright_essayist
http://www.wikidata.org/entity/Q2071,David Lynch,88,film director_actor_screenwriter_composer_voice actor_animator_painter_film editor_television actor_lyricist_songwriter_film actor_film producer_photographer_recording artist_writer
http://www.wikidata.org/entity/Q207431,Louis van Gaal,71,association football player_association football manager
http://www.wikidata.org/entity/Q207535,Roland,54,knight
http://www.wikidata.org/entity/Q207660,Claude Joseph Rouget de Lisle,71,composer_poet_writer_playwright_engineer_military personnel_songwriter
http://www.wikidata.org/entity/Q2076759,Tyrion Lannister,35,advisor_official_murderer_revolutionary_bureaucrat_politician
http://www.wikidata.org/entity/Q208003,Nikolaj Nekrasov,79,poet_writer_autobiographer_literary critic_journalist_opinion journalist
http://www.wikidata.org/entity/Q208104,Xabi Alonso,83,association football player_association football manager
http://www.wikidata.org/entity/Q208230,Claude Bernard,72,physician writer_politician_psychologist_professor_physiologist
http://www.wikidata.org/entity/Q208377,Tansu Çiller,70,economist_diplomat_politician_university teacher
http://www.wikidata.org/entity/Q20875,Eduard VII van het Verenigd Koninkrijk,102,aristocrat_art collector_monarch_politician
http://www.wikidata.org/entity/Q20882,Gustave Eiffel,95,civil engineer_architect_entrepreneur_engineer_general contractor_aerospace engineer
http://www.wikidata.org/entity/Q209615,Francisco de Zurbarán,80,painter
http://www.wikidata.org/entity/Q209641,John le Carré,77,novelist_screenwriter_film producer_actor_spy_writer
http://www.wikidata.org/entity/Q209662,Lucille Ball,73,television actor_singer_model_film actor_comedian_television producer_film studio executive
http://www.wikidata.org/entity/Q2098,Marcus Valerius Martialis,85,poet_writer
http://www.wikidata.org/entity/Q209942,Sadio Mané,72,association football player
http://www.wikidata.org/entity/Q209989,Hubert Humphrey,70,politician_pharmacist_trade unionist
http://www.wikidata.org/entity/Q21001,Moon Jae-in,103,politician_lawyer_bookseller
http://www.wikidata.org/entity/Q210059,Neil Gaiman,74,beekeeper_comics writer_novelist_journalist_blogger_screenwriter_film producer_actor_writer_science fiction writer_film director_poet_television writer
http://www.wikidata.org/entity/Q210372,Don Juan,52,
http://www.wikidata.org/entity/Q210453,Thiago Emiliano da Silva,72,association football player
http://www.wikidata.org/entity/Q2105,Jacques Chirac,153,official_statesperson_politician
http://www.wikidata.org/entity/Q210548,Robert Langdon,41,university teacher_historian_art historian
http://www.wikidata.org/entity/Q210593,Luigi,52,plumber
http://www.wikidata.org/entity/Q211013,Hannibal Lecter,47,psychiatrist_serial killer_cannibal
http://www.wikidata.org/entity/Q2112764,Nicos Anastasiades,71,politician_lawyer_international forum participant
http://www.wikidata.org/entity/Q211519,Emmeline Pankhurst,72,suffragette_politician_women's rights activist_human rights activist
http://www.wikidata.org/entity/Q212015,Johnny Hallyday,72,actor_composer_singer_recording artist_film actor_television actor_chansonnier
http://www.wikidata.org/entity/Q21294765,Jovenel Moïse,71,politician_businessperson
http://www.wikidata.org/entity/Q213512,Bill Cosby,80,television actor_comedian_writer_dub actor_composer_singer_film actor_voice actor_manufacturer_screenwriter_film producer_television producer_film director_recording artist_American football player
http://www.wikidata.org/entity/Q213864,Paul Walker,99,film actor_film producer_television actor_screenwriter_racing automobile driver_actor_marine biologist
http://www.wikidata.org/entity/Q2142,Son Goku,52,amateur wrestler_martial artist_farmer_warrior
http://www.wikidata.org/entity/Q214204,Eden Hazard,89,association football player
http://www.wikidata.org/entity/Q214367,Adolfo Suárez,74,politician_lawyer
http://www.wikidata.org/entity/Q214473,Steve Biko,78,civil rights advocate_trade unionist_politician_writer
http://www.wikidata.org/entity/Q214565,Beatrix Potter,74,writer_illustrator_painter_children's writer_mycologist_scientific illustrator_botanist_novelist
http://www.wikidata.org/entity/Q214622,Nikos Kazantzakis,81,screenwriter_journalist_poet_translator_novelist_philosopher_playwright_writer_politician_prosaist
http://www.wikidata.org/entity/Q214642,Paul Auster,70,screenwriter_film director_linguist_translator_novelist_poet_essayist_writer_university teacher_autobiographer
http://www.wikidata.org/entity/Q214903,Diego Godín,72,association football player
http://www.wikidata.org/entity/Q214959,Harry Belafonte,70,singer_actor_entertainer_civil rights advocate_peace activist_recording artist_songwriter_stage actor_film actor_television actor_film producer_executive producer_dancer_political activist
http://www.wikidata.org/entity/Q215072,John Goodman,100,film producer_television actor_film actor_comedian_voice actor_singer_stage actor_actor
http://www.wikidata.org/entity/Q21515016,Kylo Ren,38,
http://www.wikidata.org/entity/Q2153,Subhas Bose,73,politician_revolutionary_writer
http://www.wikidata.org/entity/Q215359,Dean Martin,74,film actor_singer_jazz musician_screenwriter_comedian_manufacturer_musician_film producer_television actor
http://www.wikidata.org/entity/Q215562,Frederick Douglass,79,journalist_diplomat_writer_autobiographer_businessperson_editor_suffragist_abolitionist_orator_film editor_caulker_politician
http://www.wikidata.org/entity/Q215637,Nadezjda Kroepskaja,78,librarian_writer_teacher_politician
http://www.wikidata.org/entity/Q2161,Publius Cornelius Tacitus,135,historian_politician_military personnel_poet_philosopher_biographer_annalist_jurist_writer
http://www.wikidata.org/entity/Q21621995,Kylian Mbappé,103,association football player
http://www.wikidata.org/entity/Q217096,Naruhito,188,monarch_aristocrat
http://www.wikidata.org/entity/Q217115,Ramzan Kadyrov,80,politician_military personnel
http://www.wikidata.org/entity/Q2172,Lance Armstrong,100,sport cyclist_autobiographer_podcaster_triathlete
http://www.wikidata.org/entity/Q217238,Jimmie Johnson,99,racing automobile driver_film actor
http://www.wikidata.org/entity/Q217533,Joker,65,chemist_serial killer_criminal_terrorist
http://www.wikidata.org/entity/Q21772117,Rey,35,
http://www.wikidata.org/entity/Q218435,Zviad Gamsachoerdia,72,politician_translator_literary historian_philologist_literary critic
http://www.wikidata.org/entity/Q2185,Georges Pompidou,138,politician_banker
http://www.wikidata.org/entity/Q218718,Jay Leno,71,stand-up comedian_actor_screenwriter_journalist_television presenter_singer_dancer_voice actor_comedian_television actor_YouTuber_television producer_writer
http://www.wikidata.org/entity/Q219124,Guillermo del Toro,71,film director_screenwriter_novelist_film producer_film actor_television actor_television producer__make-up artist
http://www.wikidata.org/entity/Q21914464,Dua Lipa,97,singer_songwriter_model_fashion designer_actor_podcaster_pop singer_composer
http://www.wikidata.org/entity/Q221074,Bud Spencer,72,comedian_singer_record producer_aircraft pilot_screenwriter_film producer_composer_swimmer_writer_water polo player_film actor_politician_recording artist_film director_autobiographer_rugby union player_librarian_actor
http://www.wikidata.org/entity/Q221196,Gaara,37,fictional ninja
http://www.wikidata.org/entity/Q221310,Anggun,145,singer-songwriter_singer_philanthropist_recording artist_actor_television personality
http://www.wikidata.org/entity/Q222031,Aleksandar Vučić,85,politician_lawyer_statesperson_international forum participant
http://www.wikidata.org/entity/Q222071,Courtney Love,78,guitarist_singer_actor_composer_musician_film actor_recording artist
http://www.wikidata.org/entity/Q222818,Eartha Kitt,76,actor_singer_musician_dancer_voice actor_comedian_recording artist
http://www.wikidata.org/entity/Q222944,Patrick Modiano,98,screenwriter_writer_playwright_lyricist_essayist
http://www.wikidata.org/entity/Q22316,John Kerry,106,politician_naval officer_lawyer_diplomat_aircraft pilot_peace activist_international forum participant
http://www.wikidata.org/entity/Q223684,Lara Croft,47,explorer_archaeologist_martial artist_archer
http://www.wikidata.org/entity/Q223757,Bella Swan,38,high school student_employee
http://www.wikidata.org/entity/Q223766,Phineas Taylor Barnum,91,showman_businessperson_politician_autobiographer_circus performer_writer
http://www.wikidata.org/entity/Q2239218,Max Verstappen,90,racing automobile driver_Formula One driver_racing driver
http://www.wikidata.org/entity/Q225554,Henrik Pontoppidan,88,writer_novelist_autobiographer_poet
http://www.wikidata.org/entity/Q2262885,Sebastian Kurz,86,politician_international forum participant
http://www.wikidata.org/entity/Q2263,Tom Hanks,129,film actor_film director_film producer_writer_voice actor_screenwriter_composer_character actor_television actor_television director_television producer_actor_television presenter_executive producer_narrator_stage actor_comedian_short story writer_director
http://www.wikidata.org/entity/Q226525,Carl Spitteler,89,poet_writer_theologian
http://www.wikidata.org/entity/Q22670,Friedrich Schiller,172,poet_philosopher_historian_librarian_physician writer_playwright_novelist_university teacher_translator_journalist_writer_physician_military physician_aesthetician
http://www.wikidata.org/entity/Q226822,Zorro,44,vigilante_socialite_swordfighter_human rights activist_outlaw
http://www.wikidata.org/entity/Q22686,Donald Trump,295,business magnate_investor_restaurateur_politician_game show host_real estate entrepreneur_television producer_film producer_writer_actor_chief executive officer_conspiracy theorist_merchant
http://www.wikidata.org/entity/Q228546,Alphonse Daudet,102,writer_playwright_poet_novelist_autobiographer_screenwriter_prosaist
http://www.wikidata.org/entity/Q229190,Catharina van Siena,80,religious sister_politician_philosopher_diplomat_memoirist_writer
http://www.wikidata.org/entity/Q229264,Georges-Louis Leclerc de Buffon,88,botanist_volcanologist_ornithologist_physicist_mathematician_translator_biologist_zoologist_philosopher_entomologist_astronomer_drawer_writer_naturalist
http://www.wikidata.org/entity/Q22951255,Marcus Rashford,71,association football player_philanthropist
http://www.wikidata.org/entity/Q229545,Raquel Welch,70,television actor_film actor_singer_model_writer_actor
http://www.wikidata.org/entity/Q229760,Rita Ora,72,singer_actor_model_film actor_songwriter_voice actor_lyricist
http://www.wikidata.org/entity/Q229828,Michail Kalinin,71,politician_teacher
http://www.wikidata.org/entity/Q23,George Washington,238,politician_military officer_farmer_cartographer_land surveyor_engineer_statesperson_revolutionary_writer_army officer
http://www.wikidata.org/entity/Q230141,Chimamanda Ngozi Adichie,78,writer_teacher_poet_novelist_short story writer_non-fiction writer
http://www.wikidata.org/entity/Q23114,Lu Xun,121,essayist_poet_literary critic_Esperantist_translator_novelist_critic_writer
http://www.wikidata.org/entity/Q231680,Patanjali,77,linguist_mathematician_philosopher_writer
http://www.wikidata.org/entity/Q231690,B. R. Ambedkar,146,economist_politician_constitutionalist_barrister_jurist_sociologist_anthropologist_pedagogue_writer_philosopher_social reformer_journalist_revolutionary_professor_political scientist_erudite person_orator_freedom fighter_historian_newspaper editor_civil rights advocate_humanitarian_human rights activist_educational theorist_spiritual leader_peace activist_autobiographer_political writer_theologian_painter_women's rights activist_bibliographer_essayist_scholar
http://www.wikidata.org/entity/Q23215,Adele,123,singer-songwriter_singer_guitarist_pianist_drummer_musician_recording artist_executive producer
http://www.wikidata.org/entity/Q232458,Natalia Oreiro,95,singer_model_film actor_television actor_songwriter_fashion designer_businessperson_actor_list of UNICEF Goodwill Ambassadors
http://www.wikidata.org/entity/Q23301,Roberto Benigni,81,actor_film director_screenwriter_comedian_singer_street artist_composer_songwriter_film actor_singer-songwriter
http://www.wikidata.org/entity/Q233289,Atal Bihari Vajpayee,88,politician_poet_journalist
http://www.wikidata.org/entity/Q23359,Taylor Lautner,113,actor_voice actor_film actor_television actor_model
http://www.wikidata.org/entity/Q23365,Jeremy Renner,127,musician_stage actor_make-up artist_television actor_film actor_film producer
http://www.wikidata.org/entity/Q233748,Akshay Kumar,73,film actor_film producer_voice actor_martial artist_actor
http://www.wikidata.org/entity/Q23380,Jean Auguste Dominique Ingres,128,painter_politician_violinist_drawer_printmaker_graphic artist_architect_architectural draftsperson
http://www.wikidata.org/entity/Q2339,Robin van Persie,91,association football player
http://www.wikidata.org/entity/Q233984,Tsai Ing-wen,106,politician_lawyer_university teacher_jurist
http://www.wikidata.org/entity/Q234141,Ian McShane,77,actor_film director_film producer_singer_voice actor
http://www.wikidata.org/entity/Q23434,Ernest Hemingway,196,war correspondent_screenwriter_novelist_journalist_playwright_poet_writer_short story writer_prosaist
http://www.wikidata.org/entity/Q23441,Octave Mirbeau,162,playwright_journalist_dramaturge_novelist_essayist_art critic_literary critic_anarchist_writer_prosaist_theatre critic
http://www.wikidata.org/entity/Q234679,Charlotte Rampling,131,model_stage actor_singer_film actor_television actor
http://www.wikidata.org/entity/Q23481,Friedrich Dürrenmatt,79,playwright_writer_painter_screenwriter_poet_graphic artist
http://www.wikidata.org/entity/Q234819,Alice Munro,119,writer_screenwriter_novelist_short story writer_journalist
http://www.wikidata.org/entity/Q23505,George H.W. Bush,187,politician_naval officer_baseball player_diplomat_aircraft pilot_entrepreneur_autobiographer_statesperson
http://www.wikidata.org/entity/Q23530,Dmitri Medvedev,164,jurist_politician_businessperson_international forum participant
http://www.wikidata.org/entity/Q23543,Selena Quintanilla,119,singer_spokesperson_actor_television actor_film actor_fashion designer
http://www.wikidata.org/entity/Q235478,Shelley Duvall,72,film actor_television producer_singer_voice actor_comedian_screenwriter_film producer
http://www.wikidata.org/entity/Q23559,Benito Mussolini,190,journalist_teacher_politician
http://www.wikidata.org/entity/Q23685,Jimmy Carter,176,naval officer_diplomat_novelist_politician_farmer_autobiographer_submariner_statesperson_environmentalist_businessperson_engineer_peace activist_human rights activist_writer_humanitarian
http://www.wikidata.org/entity/Q23760,Rowan Atkinson,112,television actor_film actor_comedian_voice actor_stage actor_screenwriter_electrical engineer_actor_manufacturer_film producer
http://www.wikidata.org/entity/Q23842,Jean Gabin,77,film actor_singer_screenwriter_recording artist
http://www.wikidata.org/entity/Q23848,Ennio Morricone,89,conductor_pianist_film score composer_music arranger_composer_trumpeter_musician_record producer
http://www.wikidata.org/entity/Q23880,Lila Downs,115,singer-songwriter_actor_film actor_opera singer_recording artist
http://www.wikidata.org/entity/Q23891,Andrew Garfield,119,film actor_model_stage actor_television actor_actor_singer
http://www.wikidata.org/entity/Q239411,Ivanka Trump,78,businessperson_model_non-fiction writer_politician_television presenter_fashion designer_writer_international forum participant
http://www.wikidata.org/entity/Q241248,Orhan Pamuk,131,writer_novelist_screenwriter_essayist_journalist_academic
http://www.wikidata.org/entity/Q24313,Mike Pence,115,politician_lawyer_radio personality
http://www.wikidata.org/entity/Q244441,Pete Seeger,84,singer_street artist_banjoist_musicologist_singer-songwriter_guitarist_peace activist_mandolinist_recording artist
http://www.wikidata.org/entity/Q24692,Almazbek Atambajev,71,politician_economist
http://www.wikidata.org/entity/Q2492,Konrad Adenauer,136,lawyer_judge_assessor_politician_resistance fighter_autobiographer_Chancellor of Germany
http://www.wikidata.org/entity/Q2494,Paus Benedictus XVI,196,Latin Catholic priest_theologian_religious writer_pianist_university teacher_philosopher_Transitional deacon_Catholic deacon
http://www.wikidata.org/entity/Q2496,Ludwig Erhard,85,economist_politician_university teacher
http://www.wikidata.org/entity/Q25089,Woody Allen,153,film director_comedian_film actor_screenwriter_film producer_writer_clarinetist_playwright_jazz musician_character actor_journalist_science fiction writer_composer
http://www.wikidata.org/entity/Q2512,Kurt Georg Kiesinger,74,politician_lawyer_judge_jurist
http://www.wikidata.org/entity/Q2514,Willy Brandt,116,journalist_politician_non-fiction writer_autobiographer_Chancellor of Germany
http://www.wikidata.org/entity/Q2516,Helmut Schmidt,104,politician_economist_civil servant_non-fiction writer_writer_statesperson_publisher_minister
http://www.wikidata.org/entity/Q25161,Roald Dahl,103,screenwriter_novelist_autobiographer_poet_short story writer_children's writer_writer_fighter pilot
http://www.wikidata.org/entity/Q251683,Ángel Di María,81,association football player
http://www.wikidata.org/entity/Q2518,Helmut Kohl,124,politician_historian_political scientist_Chancellor of Germany
http://www.wikidata.org/entity/Q2530,Gerhard Schröder,120,lawyer_politician_consultant_non-fiction writer_lobbyist_Chancellor of Germany
http://www.wikidata.org/entity/Q25310,Robert F. Kennedy,93,politician_military officer_lawyer_writer
http://www.wikidata.org/entity/Q25351,Theodor Mommsen,121,historian of classical antiquity_numismatist_jurist_journalist_legal historian_writer_university teacher_politician_epigrapher_classical scholar_classical archaeologist_historian_germanist
http://www.wikidata.org/entity/Q25369,Kobe Bryant,108,basketball player_screenwriter_professional athlete
http://www.wikidata.org/entity/Q2538,Joachim Gauck,94,politician_pastor_non-fiction writer_university teacher_journalist_international forum participant
http://www.wikidata.org/entity/Q254,Wolfgang Amadeus Mozart,253,composer_music teacher_pianist_musician_organist_violinist
http://www.wikidata.org/entity/Q2540,Christian Wulff,91,politician_lawyer
http://www.wikidata.org/entity/Q254032,Olga Tokarczuk,91,novelist_writer_psychologist_poet_librettist_publisher_donor_screenwriter
http://www.wikidata.org/entity/Q2542,Horst Köhler,91,politician_economist
http://www.wikidata.org/entity/Q255,Ludwig van Beethoven,256,composer_pianist_conductor_music teacher_organist_virtuoso_improviser_violinist_writer
http://www.wikidata.org/entity/Q2551,Johannes Rau,74,politician_journalist_bookseller_publisher
http://www.wikidata.org/entity/Q2563,Roman Herzog,70,jurist_politician_university teacher_judge
